2.206	-0.0219727	0.0206665
2.208	0.0341797	0.0209045
2.21	0.0195313	0.0209167
2.212	0.00732422	0.0207397
2.214	-0.0292969	0.0208008
2.216	0.0177002	0.0206787
2.218	-0.00183105	0.0203735
2.22	-0.022583	0.0205811
2.222	0.020752	0.0203003
2.224	-0.0567627	0.0207825
2.226	0.0335693	0.0210815
2.228	-0.00549316	0.020874
2.23	0.0012207	0.020874
2.232	0.00305176	0.0207886
2.234	-0.0219727	0.0209412
2.236	-0.00732422	0.0209961
2.238	0.055542	0.0215271
2.24	0.0012207	0.0212952
2.242	0.00183105	0.0212402
2.244	-0.0311279	0.0213989
2.246	0.0177002	0.0213745
2.248	0.0274658	0.0215515
2.25	0.0531006	0.0220764
2.252	-0.0567627	0.0225281
2.254	-0.0927734	0.0233459
2.256	-0.0518799	0.0237366
2.258	0.0305176	0.0237366
2.26	0.0482178	0.0241577
2.262	0.00793457	0.0240051
2.264	0.0140381	0.0240662
2.266	-0.0012207	0.023938
2.268	-0.0292969	0.0240845
2.27	0.0256348	0.0242676
2.272	-0.020752	0.0243469
2.274	0.0299072	0.0246277
2.276	-0.0292969	0.0249084
2.278	0.0561523	0.0254028
2.28	0.0134277	0.0254883
2.282	-0.0164795	0.0256042
2.284	-0.0134277	0.0256409
2.286	-0.0189209	0.0254883
2.288	-0.0476074	0.025769
2.29	-0.0274658	0.0256775
2.292	0.0500488	0.0257202
2.294	-0.0115967	0.02547
2.296	-0.0360107	0.0256042
2.298	0.0335693	0.0255066
2.3	-0.0170898	0.025238
2.302	-0.00183105	0.0251465
2.304	0.0213623	0.0246826
2.306	0.0341797	0.0245911
2.308	-0.0152588	0.0245911
2.31	-0.000610352	0.0241211
2.312	0.0531006	0.023468
2.314	-0.0170898	0.0235291
2.316	-0.0195313	0.022821
2.318	-0.0195313	0.0229431
2.32	-0.0170898	0.0229248
2.322	0.022583	0.0230835
2.324	-0.00183105	0.0230225
2.326	0.0445557	0.0234253
2.328	-0.0341797	0.0236328
2.33	-0.0921631	0.024292
2.332	-0.0195313	0.0244873
2.334	0.022583	0.024646
2.336	0.0158691	0.024408
2.338	-0.00488281	0.0242493
2.34	-0.0201416	0.0243103
2.342	-0.0360107	0.0245483
2.344	0.0579834	0.0250732
2.346	0.032959	0.0251892
2.348	-0.0402832	0.0254089
2.35	-0.0238037	0.0254639
2.352	0.0750732	0.0260559
2.354	0.0817871	0.0267212
2.356	0.0274658	0.0265625
2.358	-0.00915527	0.0266235
2.36	-0.0756836	0.0269226
2.362	-0.111084	0.0279846
2.364	-0.00854492	0.0276855
2.366	0.045166	0.0279358
2.368	-0.0268555	0.0280029
2.37	0.078125	0.0287476
2.372	-0.0311279	0.0289063
2.374	-0.0909424	0.029657
2.376	0.022583	0.0296753
2.378	0.0604248	0.0302429
2.38	0.0366211	0.0305603
2.382	-0.00732422	0.0305664
2.384	0.0274658	0.0306763
2.386	0.0012207	0.029895
2.388	0.0256348	0.0296997
2.39	-0.0244141	0.0297546
2.392	-0.0579834	0.0296265
2.394	0.0134277	0.029657
2.396	-0.0140381	0.029425
2.398	-0.0927734	0.0302979
2.4	0.0604248	0.0307373
2.402	0.03479	0.0309692
2.404	0.0183105	0.0309998
2.406	-0.0366211	0.0311462
2.408	-0.0775146	0.0315796
2.41	0.0714111	0.0320984
2.412	-0.010376	0.0321289
2.414	-0.00915527	0.0319275
2.416	0.065918	0.0324097
2.418	-0.0427246	0.0328186
2.42	0.0109863	0.0327026
2.422	-0.0616455	0.0331116
2.424	-0.0372314	0.0329163
2.426	0.00732422	0.0326538
2.428	0.0158691	0.0327576
2.43	0.0305176	0.0330505
2.432	0.0372314	0.0333923
2.434	-0.0402832	0.0335754
2.436	-0.0415039	0.0339172
2.438	0.140991	0.0347717
2.44	-0.0427246	0.0351868
2.442	-0.0152588	0.035321
2.444	-0.0189209	0.035199
2.446	-0.0518799	0.0355408
2.448	0.0494385	0.0357605
2.45	0.0262451	0.0354919
2.452	0.123901	0.0361633
2.454	-0.123291	0.0364685
2.456	-0.109863	0.0370483
2.458	0.0671387	0.0374146
2.46	-0.0439453	0.0373718
2.462	0.0579834	0.0378723
2.464	0.0799561	0.0385315
2.466	-0.0280762	0.0388
2.468	-0.107422	0.0395813
2.47	-0.117188	0.0404968
2.472	0.0762939	0.0410522
2.474	0.00915527	0.0408447
2.476	0.0396729	0.0409485
2.478	0.167847	0.0420654
2.48	-0.10437	0.0429749
2.482	0.032959	0.0431396
2.484	-0.0488281	0.0434937
2.486	-0.0543213	0.0438477
2.488	0.0897217	0.0442688
2.49	-0.0012207	0.0440063
2.492	-0.065918	0.044165
2.494	-0.0231934	0.044281
2.496	-0.187378	0.0457947
2.498	0.032959	0.0457886
2.5	0.105591	0.0466736
2.502	-0.136719	0.0480225
2.504	0.144653	0.0492554
2.506	0.109253	0.0500061
2.508	-0.0354004	0.0502075
2.51	0.0262451	0.0504639
2.512	0.00976563	0.0500305
2.514	-0.0238037	0.0500977
2.516	-0.10376	0.0509399
2.518	0.0622559	0.0513672
2.52	0.0701904	0.0518982
2.522	-0.0415039	0.0520874
2.524	0.0134277	0.0522034
2.526	-0.0952148	0.05271
2.528	0.0622559	0.0529907
2.53	0.0598145	0.0526672
2.532	-0.0415039	0.052887
2.534	-0.0280762	0.0529419
2.536	0.0775146	0.0535583
2.538	-0.158691	0.0550964
2.54	-0.000610352	0.0549011
2.542	0.0238037	0.0547791
2.544	0.192871	0.0561279
2.546	-0.0909424	0.0567078
2.548	-0.0463867	0.0567688
2.55	0.0476074	0.0570068
2.552	0.0616455	0.0568726
2.554	-0.189209	0.0579468
2.556	0.107422	0.0587463
2.558	-0.113525	0.05979
2.56	0.0622559	0.0596558
2.562	0.0354004	0.0588989
2.564	-0.088501	0.0596985
2.566	-0.0488281	0.0597351
2.568	0.03479	0.0598145
2.57	-0.0183105	0.0592163
2.572	0.0640869	0.0595459
2.574	0.0811768	0.0594482
2.576	0.0695801	0.0599182
2.578	-0.0610352	0.0599243
2.58	-0.140381	0.0609619
2.582	0.0927734	0.0618164
2.584	0.0469971	0.0620117
2.586	-0.0335693	0.0623352
2.588	-0.0732422	0.0628113
2.59	-0.012207	0.0626892
2.592	-0.119019	0.0632996
2.594	0.0805664	0.0639709
2.596	0.20874	0.065918
2.598	-0.045166	0.0654419
2.6	-0.0415039	0.0652527
2.602	-0.10498	0.0659546
2.604	-0.0238037	0.0660095
2.606	0.00183105	0.0656616
2.608	-0.0891113	0.0657776
2.61	0.0482178	0.0655457
2.612	0.154419	0.0669861
2.614	-0.111084	0.0680054
2.616	-0.0305176	0.0676514
2.618	0.0598145	0.0678223
2.62	0.0744629	0.068457
2.622	-0.0128174	0.0679687
2.624	-0.0646973	0.0682434
2.626	0.00976563	0.0682678
2.628	-0.00976563	0.0682068
2.63	0.0189209	0.0680908
2.632	0.00915527	0.0678101
2.634	0.00793457	0.0674866
2.636	-0.0402832	0.0674744
2.638	0.0311279	0.0663757
2.64	-0.0622559	0.066571
2.642	-0.126953	0.067688
2.644	0.162964	0.0691284
2.646	0.116577	0.0697754
2.648	-0.0189209	0.0694702
2.65	-0.0842285	0.07005
2.652	0.0360107	0.0691711
2.654	-0.137329	0.0693115
2.656	0.130615	0.069519
2.658	0.0854492	0.0697021
2.66	-0.057373	0.0698364
2.662	-0.057373	0.0698303
2.664	-0.0756836	0.0697876
2.666	0.161133	0.0711182
2.668	-0.0738525	0.0707825
2.67	-0.175781	0.0713684
2.672	0.0115967	0.0707214
2.674	0.0213623	0.0708435
2.676	0.0189209	0.070636
2.678	0.0402832	0.0693604
2.68	-0.055542	0.0688721
2.682	0.0750732	0.0692932
2.684	-0.00427246	0.0688477
2.686	0.00915527	0.068396
2.688	0.0543213	0.068042
2.69	0.0738525	0.0687683
2.692	-0.0158691	0.0682678
2.694	-0.0469971	0.0685059
2.696	-0.149536	0.0681274
2.698	0.0543213	0.0683411
2.7	0.0531006	0.0678162
2.702	-0.00793457	0.0665283
2.704	-0.0482178	0.065564
2.706	-0.0646973	0.0651184
2.708	0.00244141	0.0647888
2.71	0.0854492	0.0653809
2.712	0.0231934	0.0655151
2.714	0.0012207	0.0652893
2.716	-0.012207	0.0643738
2.718	0.0341797	0.064093
2.72	-0.043335	0.0638245
2.722	0.0128174	0.0635376
2.724	0.0280762	0.0636841
2.726	-0.032959	0.0630615
2.728	-0.0683594	0.0631226
2.73	0.0311279	0.0628357
2.732	-0.00793457	0.0625
2.734	0.0323486	0.0625427
2.736	0.0415039	0.0621826
2.738	-0.0134277	0.06073
2.74	-0.0976563	0.0617004
2.742	0.088501	0.0623474
2.744	-0.0543213	0.0609619
2.746	-0.0592041	0.0606445
2.748	0.03479	0.0605286
2.75	-0.15564	0.0616089
2.752	0.0476074	0.0614685
2.754	0.159912	0.0611755
2.756	-0.0360107	0.0604614
2.758	-0.0390625	0.0597168
2.76	-0.0213623	0.0593079
2.762	-0.0177002	0.0591309
2.764	-0.00488281	0.0582947
2.766	-0.0317383	0.0581238
2.768	0.0128174	0.0579041
2.77	0.139771	0.0591187
2.772	-0.0012207	0.05849
2.774	-0.0665283	0.0583435
2.776	-0.0262451	0.0579102
2.778	0.03479	0.0576477
2.78	-0.0360107	0.056604
2.782	-0.00427246	0.055719
2.784	0.0378418	0.0556274
2.786	0.0665283	0.055957
2.788	-0.0616455	0.0558411
2.79	-0.136719	0.0570862
2.792	0.0964355	0.0568604
2.794	-0.0201416	0.0562561
2.796	-0.0524902	0.0546936
2.798	0.0152588	0.0543945
2.8	0.0238037	0.0542175
2.802	0.0354004	0.0535217
2.804	-0.0604248	0.0538879
2.806	0.0610352	0.05448
2.808	0.0775146	0.054364
2.81	-0.0354004	0.0542358
2.812	-0.0158691	0.0528503
2.814	-0.0280762	0.0520203
2.816	-0.0463867	0.052179
2.818	0.0598145	0.052179
2.82	0.00305176	0.0514648
2.822	-0.0695801	0.0520325
2.824	0.0805664	0.0521912
2.826	-0.0408936	0.0525024
2.828	-0.0823975	0.0532288
2.83	0.0939941	0.0539795
2.832	0.00244141	0.0539124
2.834	-0.0238037	0.054071
2.836	-0.00793457	0.0537476
2.838	0.0415039	0.0538513
2.84	-0.0323486	0.0535522
2.842	-0.0695801	0.0529785
2.844	0.0366211	0.0517151
2.846	0.0616455	0.0511658
2.848	-0.0280762	0.0512573
2.85	-0.0012207	0.0504272
2.852	-0.0250244	0.0503174
2.854	0.0286865	0.049231
2.856	0.0177002	0.0481018
2.858	-0.0238037	0.0474854
2.86	-0.152588	0.0484375
2.862	0.00793457	0.0479431
2.864	0.130005	0.0484863
2.866	0.0128174	0.0470032
2.868	0.0177002	0.0464417
2.87	0.0317383	0.0450012
2.872	-0.0622559	0.0455078
2.874	-0.113525	0.0464294
2.876	0.115356	0.0473938
2.878	0.0128174	0.0471191
2.88	0.022583	0.0467896
2.882	-0.0201416	0.0462402
2.884	-0.0140381	0.0463379
2.886	-0.0689697	0.046936
2.888	0.0164795	0.0465576
2.89	0.140381	0.0472229
2.892	-0.045166	0.0475159
2.894	-0.0616455	0.0476624
2.896	-0.0579834	0.0467468
2.898	0.00488281	0.0462524
2.9	0.0500488	0.0462219
2.902	-0.0274658	0.0464172
2.904	0.0775146	0.0467102
2.906	-0.012207	0.0461853
2.908	-0.0164795	0.0463257
2.91	0.00610352	0.0455322
2.912	-0.10498	0.0463501
2.914	0.0268555	0.0466064
2.916	0.0512695	0.0469971
2.918	-0.00549316	0.0467102
2.92	-0.012207	0.0463989
2.922	-0.0177002	0.0464478
2.924	-0.00244141	0.0461914
2.926	-0.0183105	0.0460449
2.928	-0.0683594	0.0460449
2.93	0.119019	0.0469238
2.932	0.0537109	0.0473816
2.934	-0.0482178	0.0475403
2.936	-0.0195313	0.0473206
2.938	-0.0970459	0.0481567
2.94	-0.0012207	0.0471924
2.942	0.065918	0.0469666
2.944	-0.0537109	0.0469604
2.946	-0.000610352	0.0463745
2.948	0.0592041	0.0466187
2.95	-0.0524902	0.0455872
2.952	0.0836182	0.0459473
2.954	0.108643	0.0454346
2.956	-0.151367	0.0465881
2.958	-0.0500488	0.046698
2.96	0.148315	0.0479675
2.962	0.0201416	0.0479919
2.964	-0.0537109	0.0484802
2.966	-0.0360107	0.0485229
2.968	-0.0823975	0.0492187
2.97	0.00671387	0.0478882
2.972	0.0518799	0.0483948
2.974	-0.0183105	0.0479126
2.976	-0.0463867	0.048114
2.978	0.065918	0.0484253
2.98	0.0860596	0.0489258
2.982	-0.0201416	0.0490845
2.984	-0.0610352	0.0493164
2.986	-0.0354004	0.0490051
2.988	-0.0170898	0.0485596
2.99	-0.0299072	0.0474915
2.992	0.0598145	0.0471252
2.994	0.043335	0.0473572
2.996	-0.0531006	0.0473633
2.998	-0.0793457	0.0480042
3	0.0622559	0.0483887
3.002	0.0653076	0.0486877
3.004	-0.0689697	0.0487732
3.006	0.0769043	0.0489319
3.008	0.0128174	0.0482849
3.01	-0.164185	0.0495728
3.012	0.0610352	0.0500244
3.014	0.111084	0.0508545
3.016	0.112915	0.0515198
3.018	-0.0976563	0.0518982
3.02	-0.0836182	0.0527039
3.022	-0.0177002	0.0521851
3.024	0.0201416	0.0515808
3.026	0.0201416	0.0513733
3.028	0.0610352	0.0511597
3.03	-0.0927734	0.0511475
3.032	0.00915527	0.0512146
3.034	-0.0787354	0.0517639
3.036	-0.109863	0.0527832
3.038	0.108032	0.0534485
3.04	-0.0158691	0.0532837
3.042	0.0671387	0.0532593
3.044	0.112305	0.0540161
3.046	-0.0726318	0.054126
3.048	-0.0964355	0.0548096
3.05	0.0360107	0.0551575
3.052	0.158081	0.056488
3.054	-0.0732422	0.0569336
3.056	-0.0366211	0.0571228
3.058	-0.0689697	0.0575745
3.06	-0.0115967	0.0561646
3.062	0.0866699	0.0569519
3.064	-0.00732422	0.0557251
3.066	0.00183105	0.0556152
3.068	0.010376	0.055542
3.07	-0.0469971	0.0556946
3.072	0.00915527	0.0551636
3.074	0.00488281	0.0540771
3.076	-0.0274658	0.0531982
3.078	-0.103149	0.0541016
3.08	0.0915527	0.0547913
3.082	-0.0164795	0.0547546
3.084	-0.0262451	0.0548767
3.086	0.0860596	0.0550476
3.088	0.0506592	0.0553894
3.09	-0.13916	0.0553772
3.092	0.0756836	0.0556824
3.094	0.13916	0.0564575
3.096	-0.161133	0.057489
3.098	-0.0915527	0.0583557
3.1	0.111084	0.0589661
3.102	-0.0384521	0.0590759
3.104	0.0299072	0.0585999
3.106	-0.0921631	0.0593994
3.108	-0.043335	0.059668
3.11	0.078125	0.0603882
3.112	0.105591	0.0603943
3.114	-0.0488281	0.060614
3.116	0.00976563	0.060199
3.118	0.0219727	0.0603638
3.12	-0.0012207	0.0602539
3.122	0.0506592	0.0605835
3.124	-0.0201416	0.0607605
3.126	-0.10437	0.0616211
3.128	0.0402832	0.0613403
3.13	-0.0299072	0.0604492
3.132	-0.012207	0.0600342
3.134	-0.0561523	0.0601135
3.136	-0.00610352	0.0599792
3.138	0.0457764	0.0594666
3.14	0.00732422	0.0595276
3.142	-0.0756836	0.0596252
3.144	0.00976563	0.0591858
3.146	0.12207	0.0604004
3.148	0.0939941	0.0607483
3.15	-0.0292969	0.0605164
3.152	-0.126953	0.0609497
3.154	0.00244141	0.0598877
3.156	0.0708008	0.059082
3.158	0.00976563	0.0586792
3.16	-0.020752	0.0574036
3.162	0.0201416	0.0574036
3.164	-0.0701904	0.0575684
3.166	-0.0231934	0.0574402
3.168	-0.0421143	0.0570374
3.17	-0.0238037	0.0572083
3.172	0.0469971	0.0571594
3.174	0.0640869	0.0576172
3.176	-0.0683594	0.0578369
3.178	0.0408936	0.0575867
3.18	0.0439453	0.0571655
3.182	-0.0982666	0.0579468
3.184	-0.212402	0.0594604
3.186	0.0518799	0.0596252
3.188	0.124512	0.0606995
3.19	0.131836	0.0617188
3.192	0.0341797	0.0614624
3.194	-0.0830078	0.0618591
3.196	-0.0958252	0.0622864
3.198	0.0012207	0.0615051
3.2	-0.0793457	0.061676
3.202	0.222778	0.0632507
3.204	0.0708008	0.063269
3.206	-0.127563	0.0637756
3.208	-0.0579834	0.0642273
3.21	-0.0549316	0.0631348
